image_url,class,label:confidence
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8f4/b5a/8f4b5a89dc5734bd6b50bc65f11ca8.jpg,Formula racing,0.6679
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3a5/35a/3a535a76e88f97d659e21aa05047023.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bbe/7ff/bbe7ffbbfc097ac3f41559d43f32af5.jpg,Formula racing,0.6679999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fdd/0dd/fdd0ddd3c6706a5f5defd36ebdaacf32.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/61b/97f/61b97f87fd72c3e2c15baa4be8a9fb2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/42b/433/42b43392dcc95324ddaf63cda275df13.jpg,Formula racing,0.6814
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b14/016/b1401653e948030b2a616fb27c02119.jpg,Formula racing,0.6634
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/777/22f/77722fed2637f9a134e2ccb799cd55ce.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d3/798/3d3798f2a2cb599325a1f1bc811d6fde.jpg,Formula racing,0.6582
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/91c/567/91c5677716a3839b269528ebff10e1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7fb/0b1/7fb0b1f093c8697023b94e5cc4fdb5d4.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7e3/eab/7e3eabda13f990ea1ac5cdc458b484de.jpg,Formula racing,0.6592
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d8d/642/d8d6424ce99f98a1c29b1ce34f3b9659.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/39c/770/39c77071347165bc778ce5888cd25ca5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/843/7eb/8437ebaa418f46541029cae6cf1dd6e3.jpg,Formula racing,0.6549
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f1e/a9d/f1ea9d769eaa4436eeedbd4fe9505a81.jpg,Formula racing,0.6487
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a03/dd4/a03dd4e7b7db8e5a3fa76a8e612229f.jpg,Formula racing,0.6598
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4e4/316/4e4316d0ea6097332bdece24ef78c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/26a/6b0/26a6b0f7c0fa2d182f49d15ee85f3587.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1fd/754/1fd7546993c4f58046fe812e909281.jpg,Formula racing,0.6665
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3e5/d91/3e5d9137385511c933dbce2d98fb4b3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ce8/7c4/ce87c4f53b8d6feb9922f1e615665c73.jpg,Formula racing,0.6668
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/924/d95/924d95c126942fb2337cd237d06cd8ec.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a7c/7b4/a7c7b473f215bf919db9736e062682f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/69a/23a/69a23acfce10b31e104922ce6b9af3a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6e7/8ee/6e78ee8fff616c5ab5acd633a33948.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d11/02b/d1102bc9ca2ecedefdf8ed844dff586.jpg,Formula racing,0.6849
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a3e/188/a3e188c7232d5fbf34e8ed622caf8ea7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/913/9bf/9139bf8689ff9602fcaafcfe46f724e.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/224/de6/224de67478356b4a48ef217693906733.jpg,Formula racing,0.6706
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fbb/816/fbb81634e059df91eba4c7e4e46d59.jpg,Formula racing,0.7404
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2e3/d74/2e3d74552f9faaccf37878651adebe53.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/758/864/75886488c19948fa046c18483de1aa5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3f2/8b0/3f28b03883df868c9ac012747fff7fea.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d4f/6b6/d4f6b6772978905737f54dff069e0a8.jpg,Formula racing,0.6546
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/266/eb8/266eb8fc17697a94567c994e739b8e2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aea/f31/aeaf312b72be5cd0ff79c583dea31d37.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c01/fec/c01fecb1e8c474a6d0bdd432ea84ff.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/484/37b/48437bed8f8975594ee4c27a4931ad.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6f3/bf2/6f3bf276f38664301a4563d664f6294.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/edc/77a/edc77a52788a577f4c5092f45afa5354.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/35b/91d/35b91d41f191fa2e39dc646572a4246.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b61/cba/b61cbae1c2e8bb247e6c7dc2ee1a71a5.jpg,Formula racing,0.6709
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/509/003/509003f789046266b485117158cbc8.jpg,Formula racing,0.6701
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/52c/86d/52c86d4db7405375d7db91cdce676ec.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cbb/068/cbb068549f274d23cc351d18237ac66c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d69/928/d69928c8cee3dcef6621fe1cceb509c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f06/fb4/f06fb45d3ff815cbd1fcf6d9cb0773b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/784/95e/78495ecd7ab5e984e76ca44478f93e.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f71/e5c/f71e5c6ba18b12ff2370d814af744aa2.jpg,Formula racing,0.6593
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/761/833/7618334dc07e1ef8be579488bef061bb.jpg,Formula racing,0.66
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e6c/780/e6c78078bffb3619022b0be592353c.jpg,Formula racing,0.6799
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/437/cc9/437cc99faee0f188e11730dcb91b69.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a84/b19/a84b19451da1e36a249431c201155.jpg,Formula racing,0.6631
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e44/259/e442598188b7bb1ff6bd81d66c57aa.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/586/142/586142e661d250633947cce239ca9a.jpg,Formula racing,0.6792
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/85a/237/85a23782f22dc45078fa64fbeb88a18.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/91d/a96/91da96f7ec5dde94c1a1765c679f9e1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7cc/e2f/7cce2fde4b8cc968123971ed43aa31f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c2d/c4c/c2dc4cd454f07ac550fbbb6fee284ac.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eaa/6b8/eaa6b8d9815790f39cb1d9a3e836d78.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6f9/55e/6f955e69f14446c22e18e612ef7f1d1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/793/1ec/7931ec3c4951e931929c941123a736c.jpg,Formula racing,0.6692
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4a4/cf3/4a4cf3fe796541973bf6890dc12f2b5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5ea/a9e/5eaa9ed8e2e764f9828b54d1e58dc171.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e96/2d5/e962d58ea7ac5a48126d3382c097d86.jpg,Formula racing,0.6709999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bc2/4c7/bc24c748df666660a6d5c357f6fb5149.jpg,Formula racing,0.6598
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b2/1f6/8b21f6eac3581bf75b17793e770be87.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/70a/7cf/70a7cfd3e4ddea8bfce71932eb262c2.jpg,Formula racing,0.6623
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f03/f06/f03f067cd82d2fd5bba904ce5a52950.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/93b/bb4/93bbb461b8746da563ccd1bfde596d1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/615/673/61567389ba3c31536659e7623b41a9.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d46/4a6/d464a688bdf395cdcba34b7471a6c073.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/232/0ac/2320ac96f0b1fc15884ba9c1cff68416.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/cd4/6ee/cd46ee2f9c8bb5ed6e9e4afdc9a5a.jpg,Formula racing,0.6551
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/73f/699/73f6992311457ed5c0f78cb45f9213.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/481/ec8/481ec83cf3671c2897967a5687a5f3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b45/844/b458441ae1a977643a8d6e2391f896a6.jpg,Formula racing,0.6589
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1cd/bec/1cdbece49a18bc6c768ec0c1c64d9c2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2d2/ed4/2d2ed49621ba92c0edc894ed59e54a11.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c9f/5cc/c9f5cc3278bb6b396c3f8cfbb8cc707d.jpg,Formula racing,0.6705
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/245/6c8/2456c8b5a9ba8c3a5d7a28d239b5e8ff.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e99/5d6/e995d6da8e8754da746fad7c3d9df0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c29/a75/c29a75e604191228c1e27771c65929.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e0a/9f9/e0a9f92258228f2baab436f1a986c2.jpg,Formula racing,0.6791
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8af/c1f/8afc1f652bc1cc5e7422caea2fcdf.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/489/9c5/4899c55b567d9d56844bd9e68977ddbc.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c2c/41b/c2c41b2fe0b1908adfa04490eb488f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/168/50d/16850df9f6359f0f0b614f887227856.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5fc/817/5fc817a5cdd4fec84c343dcfcf3c8f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/66b/264/66b26444eda223a9be9be2f4a43faa66.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b4a/e63/b4ae63848cbad056d1f54e9556928674.jpg,Formula racing,0.6593
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/22b/a14/22ba14fa730a815d6677a44f283a7d.jpg,Formula racing,0.6595
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9fb/416/9fb416e6afb962cef4745ae194a2e.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/643/d9f/643d9f43a48fd8e6ad0fc185eb268.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f61/03c/f6103cbb50e87213c51a603086b313f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d4d/a1b/d4da1bf6a4d312ac147cba8dd636e567.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ff7/76d/ff776d458c8c12af2df060408e58c418.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/44b/9e3/44b9e38587e9cf2ad2d2d7df9396dd6.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/838/c5e/838c5efea6a68c5d10e158d01eaad410.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1cf/fb4/1cffb491f80a1f6381ab1ccdf91176c.jpg,Formula racing,0.6748
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/84a/912/84a9121c614988f8778f6b4d3b6a6ae.jpg,Formula racing,0.6619
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9a1/e36/9a1e3644dc474652723f5b509defd3c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b5/519/8b551962e47067eda1d2829a58d3b2f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1dd/ff0/1ddff039e512d738b7981dcc98899def.jpg,Formula racing,0.6547
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4f7/2c8/4f72c8ecc3b3936e9116617c8512fe3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/fdf/2f7/fdf2f7a6fd59f9b1fb805d7c30f7e0ea.jpg,Formula racing,0.6514
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b72/360/b72360698a9b45c630c24a1d30a471e2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f47/844/f478447cc2bfa24bb0895d2fc06243c5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/dc3/ff1/dc3ff1213a89aed1109968b2d581e492.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/13e/a31/13ea3145ecd923d7ce6ff3f65ff24b16.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/77a/1e7/77a1e73b5833d16052b5ac8f956ccf1.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/942/89b/94289b10a646fd207319325db9f3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3fc/5d4/3fc5d4e963b14777b61b9db5e532a3e.jpg,Formula racing,0.6778
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/aa3/6be/aa36be1f74e74ddbf8ebb9ea73c2c62.jpg,Formula racing,0.662
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/387/691/3876916fbe9a41149622a87642a0e55d.jpg,Formula racing,0.6606
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bb6/353/bb63534cfb75a49012573ec6ff7a10a8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/86f/1f3/86f1f35776f3ae2f16c3459960a6a24c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e3b/971/e3b9712b611830b841553dabd8d714e.jpg,Formula racing,0.6665
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eb2/84e/eb284ec6bf7d4c86bf81d4a6f04f88c8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6e4/2bd/6e42bdb919821c65c8a2746b64b3fe.jpg,Formula racing,0.6615
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ce9/4f5/ce94f5a8da4e6da45fa838cb34bf3f1d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/867/f17/867f17b91fa2a1daf1d5498bc3ae8cab.jpg,Formula racing,0.6646
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/23f/f1d/23ff1d9f8eab2478f331e2233591ca4.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c42/f4a/c42f4ae9370536915eab7988292d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d78/7e1/d787e1c1789501ad98a56c4e234ade7.jpg,Formula racing,0.6659999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/04e/dc9/04edc93a9f5e4e35431252716d6439.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/abe/918/abe9186756b333e149c6d193de7c7fd.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/5ca/66b/5ca66bffcb2ed82bbf2192a9931c766.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c5b/2b1/c5b2b128465f1893c218eddec101cac.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e9a/c3b/e9ac3bff010857ea8364840aee2087.jpg,Formula racing,0.6612
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/eef/74d/eef74d3fc7a952721a48ad8f655fe5a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2db/a32/2dba323dbf9766886feadf891d1df3a8.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c16/ab8/c16ab889fdc5354274349fac63e6b3.jpg,Formula racing,0.6722
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/40e/598/40e5987c70da1ffdecd47cbf94433a5b.jpg,Formula racing,0.6772
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/b27/416/b27416631bba32a936427b42c25b0.jpg,Formula racing,0.6618
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/792/e5a/792e5a667f1e96ede19f745faaead9a.jpg,Formula racing,0.6599
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/14f/a9a/14fa9aa0f12fa1f41d26a73ecdf7e2cd.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9c5/01e/9c501e9392c3828d59fb872f31877dc.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1e8/94f/1e894fab7145ed38f9479ebce9b5c96.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/398/a8c/398a8c6dd72a17de6c269b7677797e.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a6f/184/a6f1847d612a8ca942e8c4e5288c411.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f07/641/f07641aaef6d85f177248c326f99e26.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/628/4ff/6284ff2dd05f6c544fd5cc193611379b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/7de/4f6/7de4f6431094f2ed3e72f6194b39576.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4c7/b12/4c7b12de27862557c8ccc63c812b8f3f.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e9e/111/e9e11171bb48b62cafd4444274941b5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/af8/910/af891070e2737ddabb3bcddb41bfec.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3c2/03f/3c203f36929444c8665ac455ccd6263b.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4bd/d3f/4bdd3f2fd2522fc268d2af3a96f8d369.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9c7/dbc/9c7dbcf5544bcd41647189fdf75e6b88.jpg,Formula racing,0.6644
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/843/3b2/8433b24c1aaac6a81cd50ef9c6a5538.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2d7/6d6/2d76d667ee518f1756a85b37f972df5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/3d8/613/3d8613ad1e38dd81f2664d75e2952e6.jpg,Formula racing,0.6606
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c99/93e/c9993e9480d5a7df1ef6542899fd3c7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/32f/2a2/32f2a2993eff7a3c12d19d2314c831d3.jpg,Formula racing,0.6674
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/2cb/90a/2cb90a84646acd8e29df41ac43422df.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c51/fde/c51fde1dd58133a77c503221f1803eb0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/d87/e38/d87e38533af0ae662eeacf3e0acd399.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6af/2dd/6af2dd86992aafd6a9196b4f216dd5.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/27e/7a0/27e7a018de6ea6996e030415aa694d.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/843/8db/8438db6bc0ece3edd32ce0cc3981f89.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/278/5d5/2785d57485c846b2f9c834dfa2978b84.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/676/1a6/6761a6f9c9bdb4e243c28fea6c1f224.jpg,Formula racing,0.6891
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/763/a3a/763a3a6b0c0f384245bcd70ffeb9767.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/6ee/7f2/6ee7f2bc2912ff8f6d83a8a67e42edd6.jpg,Formula racing,0.6702
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/587/e45/587e45f37ad6c891ae1453e2390156.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/519/d7a/519d7a3b9c683bb0d179866fb6c2762.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/244/475/244475ae9699a63dfc2c3c11abec57e.jpg,Formula racing,0.6724
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/e49/26f/e4926f998f9c76d9be913cf69255b2.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/397/e2b/397e2bd239ec34ea56855691589b57ba.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/35c/eda/35ceda4bc8a2398168b24b81cf3ac85a.jpg,Formula racing,0.6616
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/bfc/f25/bfcf25bae634b2b4a2def1ad5c76f616.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/358/26b/35826b39a64f11e2165c6ab6d312e.jpg,Formula racing,0.6629999999999999
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/f0f/658/f0f65849423839a6add469eead798915.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a23/7d0/a237d057981ac583eba43e2360179fc.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/82c/e19/82ce199c6414d2b7da3f5fe6a313d3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ed8/0c0/ed80c098cc3511125045a232a170cde7.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/1e3/0ca/1e30ca18ab2f2aaf2f59159c614868c0.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/9ee/a82/9eea82cfa366cf271eb6d378fdd7d22.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a50/bcd/a50bcdc9970b38169ba86c5f31d76c3.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ac2/961/ac2961767350182799ffae4887fcb1f4.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/4fe/94e/4fe94e679fd4142f17f88391706dca5a.jpg,Formula racing,0.6644
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/c4d/191/c4d191d4b54fb3d986aa95b64d1a61c.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/702/9dc/7029dc3e17ee8074217d3116485ddbac.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/368/744/36874454a973762a2bfc795439cf65a.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/ce5/bee/ce5bee3e1276a1d5f1c3740b512245f.jpg,Formula racing,0.6548
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a14/19a/a1419a8b23544f3347bfc617daaf6acd.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/8b1/e5f/8b1e5f557ddf7fb8d235db0ceb43418.jpg,Formula racing,1.0
https://multimedia-commons.s3-us-west-2.amazonaws.com/data/images/a6f/8f3/a6f8f35adcb75f2d394e9ac1d0e9ab.jpg,Formula racing,0.6607
